SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02	NextSkillEffectTime	NextSkillDisabledTime	SkillCacheTime	HasRangeWarning	NextContinueSkillId
107063	死亡风暴63级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]151.08%[-]的物理伤害，再次释放对目标造成[a2ff00]151.06%[-]的物理伤害	63	5380	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	329	-1	0	301	12	-1	0	-1	1071063	1073063	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107064	死亡风暴64级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]152.04%[-]的物理伤害，再次释放对目标造成[a2ff00]152.05%[-]的物理伤害	64	5515	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	337	-1	0	301	12	-1	0	-1	1071064	1073064	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107065	死亡风暴65级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]153.06%[-]的物理伤害，再次释放对目标造成[a2ff00]153.03%[-]的物理伤害	65	5655	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	344	-1	0	301	12	-1	0	-1	1071065	1073065	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107066	死亡风暴66级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]154.02%[-]的物理伤害，再次释放对目标造成[a2ff00]154.02%[-]的物理伤害	66	5800	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	352	-1	0	301	12	-1	0	-1	1071066	1073066	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107067	死亡风暴67级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]154.98%[-]的物理伤害，再次释放对目标造成[a2ff00]155%[-]的物理伤害	67	5945	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	359	-1	0	301	12	-1	0	-1	1071067	1073067	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107068	死亡风暴68级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]156%[-]的物理伤害，再次释放对目标造成[a2ff00]155.98%[-]的物理伤害	68	6090	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	367	-1	0	301	12	-1	0	-1	1071068	1073068	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107069	死亡风暴69级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]156.96%[-]的物理伤害，再次释放对目标造成[a2ff00]156.97%[-]的物理伤害	69	6240	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	375	-1	0	301	12	-1	0	-1	1071069	1073069	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107070	死亡风暴70级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]157.98%[-]的物理伤害，再次释放对目标造成[a2ff00]157.95%[-]的物理伤害	70	6395	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	383	-1	0	301	12	-1	0	-1	1071070	1073070	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107071	死亡风暴71级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]158.94%[-]的物理伤害，再次释放对目标造成[a2ff00]158.94%[-]的物理伤害	71	6550	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	391	-1	0	301	12	-1	0	-1	1071071	1073071	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107072	死亡风暴72级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]159.9%[-]的物理伤害，再次释放对目标造成[a2ff00]159.92%[-]的物理伤害	72	6705	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	400	-1	0	301	12	-1	0	-1	1071072	1073072	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107073	死亡风暴73级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]160.92%[-]的物理伤害，再次释放对目标造成[a2ff00]160.91%[-]的物理伤害	73	6870	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	408	-1	0	301	12	-1	0	-1	1071073	1073073	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107074	死亡风暴74级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]161.88%[-]的物理伤害，再次释放对目标造成[a2ff00]161.89%[-]的物理伤害	74	7030	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	417	-1	0	301	12	-1	0	-1	1071074	1073074	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107075	死亡风暴75级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]162.9%[-]的物理伤害，再次释放对目标造成[a2ff00]162.88%[-]的物理伤害	75	7195	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	426	-1	0	301	12	-1	0	-1	1071075	1073075	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107076	死亡风暴76级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]163.86%[-]的物理伤害，再次释放对目标造成[a2ff00]163.86%[-]的物理伤害	76	7365	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	435	-1	0	301	12	-1	0	-1	1071076	1073076	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107077	死亡风暴77级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]164.82%[-]的物理伤害，再次释放对目标造成[a2ff00]164.85%[-]的物理伤害	77	7540	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	444	-1	0	301	12	-1	0	-1	1071077	1073077	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107078	死亡风暴78级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]165.84%[-]的物理伤害，再次释放对目标造成[a2ff00]165.83%[-]的物理伤害	78	7710	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	453	-1	0	301	12	-1	0	-1	1071078	1073078	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107079	死亡风暴79级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]166.8%[-]的物理伤害，再次释放对目标造成[a2ff00]166.82%[-]的物理伤害	79	7890	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	463	-1	0	301	12	-1	0	-1	1071079	1073079	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107080	死亡风暴80级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]167.82%[-]的物理伤害，再次释放对目标造成[a2ff00]167.8%[-]的物理伤害	80	8070	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	472	-1	0	301	12	-1	0	-1	1071080	1073080	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107081	死亡风暴81级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]168.78%[-]的物理伤害，再次释放对目标造成[a2ff00]168.79%[-]的物理伤害	81	8255	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	482	-1	0	301	12	-1	0	-1	1071081	1073081	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107082	死亡风暴82级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]169.8%[-]的物理伤害，再次释放对目标造成[a2ff00]169.77%[-]的物理伤害	82	8440	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	492	-1	0	301	12	-1	0	-1	1071082	1073082	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107083	死亡风暴83级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]170.76%[-]的物理伤害，再次释放对目标造成[a2ff00]170.76%[-]的物理伤害	83	8625	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	502	-1	0	301	12	-1	0	-1	1071083	1073083	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107084	死亡风暴84级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]171.72%[-]的物理伤害，再次释放对目标造成[a2ff00]171.74%[-]的物理伤害	84	8820	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	512	-1	0	301	12	-1	0	-1	1071084	1073084	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107085	死亡风暴85级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]172.74%[-]的物理伤害，再次释放对目标造成[a2ff00]172.73%[-]的物理伤害	85	9015	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	523	-1	0	301	12	-1	0	-1	1071085	1073085	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107086	死亡风暴86级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]173.7%[-]的物理伤害，再次释放对目标造成[a2ff00]173.71%[-]的物理伤害	86	9210	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	534	-1	0	301	12	-1	0	-1	1071086	1073086	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107087	死亡风暴87级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]174.72%[-]的物理伤害，再次释放对目标造成[a2ff00]174.7%[-]的物理伤害	87	9415	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	544	-1	0	301	12	-1	0	-1	1071087	1073087	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107088	死亡风暴88级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]175.68%[-]的物理伤害，再次释放对目标造成[a2ff00]175.68%[-]的物理伤害	88	9615	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	555	-1	0	301	12	-1	0	-1	1071088	1073088	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107089	死亡风暴89级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]176.64%[-]的物理伤害，再次释放对目标造成[a2ff00]176.67%[-]的物理伤害	89	9825	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	567	-1	0	301	12	-1	0	-1	1071089	1073089	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107090	死亡风暴90级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]177.66%[-]的物理伤害，再次释放对目标造成[a2ff00]177.65%[-]的物理伤害	90	10035	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	578	-1	0	301	12	-1	0	-1	1071090	1073090	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107091	死亡风暴91级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]178.62%[-]的物理伤害，再次释放对目标造成[a2ff00]178.64%[-]的物理伤害	91	10250	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	590	-1	0	301	12	-1	0	-1	1071091	1073091	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107092	死亡风暴92级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]179.64%[-]的物理伤害，再次释放对目标造成[a2ff00]179.62%[-]的物理伤害	92	10465	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	602	-1	0	301	12	-1	0	-1	1071092	1073092	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107093	死亡风暴93级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]180.6%[-]的物理伤害，再次释放对目标造成[a2ff00]180.61%[-]的物理伤害	93	10685	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	614	-1	0	301	12	-1	0	-1	1071093	1073093	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107094	死亡风暴94级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]181.62%[-]的物理伤害，再次释放对目标造成[a2ff00]181.59%[-]的物理伤害	94	10910	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	626	-1	0	301	12	-1	0	-1	1071094	1073094	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107095	死亡风暴95级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]182.58%[-]的物理伤害，再次释放对目标造成[a2ff00]182.58%[-]的物理伤害	95	11140	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	638	-1	0	301	12	-1	0	-1	1071095	1073095	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107096	死亡风暴96级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]183.54%[-]的物理伤害，再次释放对目标造成[a2ff00]183.56%[-]的物理伤害	96	11370	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	651	-1	0	301	12	-1	0	-1	1071096	1073096	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107097	死亡风暴97级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]184.56%[-]的物理伤害，再次释放对目标造成[a2ff00]184.55%[-]的物理伤害	97	11605	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	664	-1	0	301	12	-1	0	-1	1071097	1073097	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107098	死亡风暴98级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]185.52%[-]的物理伤害，再次释放对目标造成[a2ff00]185.53%[-]的物理伤害	98	11845	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	677	-1	0	301	12	-1	0	-1	1071098	1073098	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107099	死亡风暴99级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]186.54%[-]的物理伤害，再次释放对目标造成[a2ff00]186.52%[-]的物理伤害	99	12085	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	690	-1	0	301	12	-1	0	-1	1071099	1073099	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
107100	死亡风暴100级	204	[a2ff00]2[-]段连续技，自身持续旋转，对自身周围范围内敌方目标造成总计[a2ff00]187.5%[-]的物理伤害，再次释放对目标造成[a2ff00]187.5%[-]的物理伤害	100	12335	8	-1	-1	-1	-1	0	5	169	0	2300	0	201	704	-1	0	301	12	-1	0	-1	1071100	1073100	1075001	-1	-1	-1	229	229	30	100	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
108001	突刺1段1级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]36%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30%[-]，持续[a2ff00]2[-]秒	1	1100	3	3000	-3	-1	-1	0	7	170	0	200	0	201	16	-1	0	301	8	-1	0	-1	1081001	1083001	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109001
108002	突刺1段2级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]36.39%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.1%[-]，持续[a2ff00]2[-]秒	2	1122	3	3000	-3	-1	-1	0	7	170	0	200	0	201	22	-1	0	301	8	-1	0	-1	1081002	1083002	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109002
108003	突刺1段3级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]36.79%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.2%[-]，持续[a2ff00]2[-]秒	3	1144	3	3000	-3	-1	-1	0	7	170	0	200	0	201	27	-1	0	301	8	-1	0	-1	1081003	1083003	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109003
108004	突刺1段4级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]37.18%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.3%[-]，持续[a2ff00]2[-]秒	4	1166	3	3000	-3	-1	-1	0	7	170	0	200	0	201	31	-1	0	301	8	-1	0	-1	1081004	1083004	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109004
108005	突刺1段5级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]37.58%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.4%[-]，持续[a2ff00]2[-]秒	5	1188	3	3000	-3	-1	-1	0	7	170	0	200	0	201	35	-1	0	301	8	-1	0	-1	1081005	1083005	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109005
108006	突刺1段6级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]37.97%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.5%[-]，持续[a2ff00]2[-]秒	6	1210	3	3000	-3	-1	-1	0	7	170	0	200	0	201	39	-1	0	301	8	-1	0	-1	1081006	1083006	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109006
108007	突刺1段7级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]38.36%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.6%[-]，持续[a2ff00]2[-]秒	7	1232	3	3000	-3	-1	-1	0	7	170	0	200	0	201	42	-1	0	301	8	-1	0	-1	1081007	1083007	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109007
108008	突刺1段8级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]38.76%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.7%[-]，持续[a2ff00]2[-]秒	8	1254	3	3000	-3	-1	-1	0	7	170	0	200	0	201	45	-1	0	301	8	-1	0	-1	1081008	1083008	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109008
108009	突刺1段9级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]39.15%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.8%[-]，持续[a2ff00]2[-]秒	9	1276	3	3000	-3	-1	-1	0	7	170	0	200	0	201	49	-1	0	301	8	-1	0	-1	1081009	1083009	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109009
108010	突刺1段10级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]39.55%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]30.9%[-]，持续[a2ff00]2[-]秒	10	1298	3	3000	-3	-1	-1	0	7	170	0	200	0	201	52	-1	0	301	8	-1	0	-1	1081010	1083010	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109010
108011	突刺1段11级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]39.94%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31%[-]，持续[a2ff00]2[-]秒	11	1320	3	3000	-3	-1	-1	0	7	170	0	200	0	201	55	-1	0	301	8	-1	0	-1	1081011	1083011	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109011
108012	突刺1段12级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]40.33%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.1%[-]，持续[a2ff00]2[-]秒	12	1342	3	3000	-3	-1	-1	0	7	170	0	200	0	201	58	-1	0	301	8	-1	0	-1	1081012	1083012	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109012
108013	突刺1段13级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]40.73%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.2%[-]，持续[a2ff00]2[-]秒	13	1364	3	3000	-3	-1	-1	0	7	170	0	200	0	201	61	-1	0	301	8	-1	0	-1	1081013	1083013	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109013
108014	突刺1段14级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]41.12%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.3%[-]，持续[a2ff00]2[-]秒	14	1386	3	3000	-3	-1	-1	0	7	170	0	200	0	201	64	-1	0	301	8	-1	0	-1	1081014	1083014	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109014
108015	突刺1段15级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]41.52%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.4%[-]，持续[a2ff00]2[-]秒	15	1408	3	3000	-3	-1	-1	0	7	170	0	200	0	201	67	-1	0	301	8	-1	0	-1	1081015	1083015	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109015
108016	突刺1段16级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]41.91%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.5%[-]，持续[a2ff00]2[-]秒	16	1430	3	3000	-3	-1	-1	0	7	170	0	200	0	201	70	-1	0	301	8	-1	0	-1	1081016	1083016	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109016
108017	突刺1段17级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]42.3%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.6%[-]，持续[a2ff00]2[-]秒	17	1452	3	3000	-3	-1	-1	0	7	170	0	200	0	201	73	-1	0	301	8	-1	0	-1	1081017	1083017	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109017
108018	突刺1段18级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]42.7%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.7%[-]，持续[a2ff00]2[-]秒	18	1474	3	3000	-3	-1	-1	0	7	170	0	200	0	201	76	-1	0	301	8	-1	0	-1	1081018	1083018	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109018
108019	突刺1段19级	205	[a2ff00]3[-]段连续技，每次突刺会移动到目标身后并对突进路径上所有单位造成[a2ff00]43.09%[-]的物理伤害，每次释放都给自身附加“轻灵”效果，提高自身闪避几率[a2ff00]31.8%[-]，持续[a2ff00]2[-]秒	19	1496	3	3000	-3	-1	-1	0	7	170	0	200	0	201	79	-1	0	301	8	-1	0	-1	1081019	1083019	-1	-1	-1	-1	230	230	29	100	-1	-1	-1	-1	-1	-1	-1	-1	3000	200	1000	0	109019
