Id	Desc	StrDictionary
2719	侠客_UI_20140724	可以点击单个侠客或者选择“智能选择”进行传功操作
2720	聊天_UI_20140724	一共可输入128个汉字，您还可以输入{0}个。
2721	每日幸运抽奖_UI_20140724	抽奖1次
2722	每日幸运抽奖_UI_20140725	抽奖10次
2723	每日幸运抽奖_UI_20140726	确定
2724	结婚系统_提示_20140724	我要求婚
2725	结婚系统_提示_20140724	算了
2726	结婚系统_提示_20140724	受够了，我要离婚！
2727	结婚系统_提示_20140724	开什么玩笑，没结婚就来离婚！
2728	结婚系统_提示_20140724	您还记得曾经那些相知相爱、不离不弃的甜蜜日子吗？
2729	结婚系统_提示_20140724	记得
2730	结婚系统_提示_20140724	忘了
2731	结婚系统_提示_20140724	即便如此，您还是要离开对方吗？
2732	结婚系统_提示_20140724	不，我想我还爱着{0}！
2733	结婚系统_提示_20140724	是的，我已经受够了！
2734	宠物_提示_20140724	宠物背包剩余空间不足10个
2735	活动界面_UI_20140725	难度越高，奖励越好
2736	活动界面_UI_20140726	组队有概率掉落不绑定装备
2737	结婚系统_提示_20140725	对方不在本场景，无法继续！
2738	世界BOSS_提示信息_20140725	嫉妒与血之魔已被驱逐，多谢各位冒险者相助。据可靠消息，嫉妒与血之魔还会再次穿过时空裂痕！
2739	世界BOSS_提示信息_20140725	嫉妒与血之魔已被驱逐，多谢各位冒险者相助。据可靠消息，嫉妒与血之魔还会再次穿过时空裂痕！
2740	传送点_提示信息_20140725	距离过远
2741	骑乘_UI_20140725	当前无可以用骑乘
2742	结婚系统_提示_20140725	已经有人在结婚了，请稍后再试！
2743	寄售_提示	寄售行刚刚上架{0}个{1}，仅售{2}点券！想买的速度哟~
2744	拾取_提示_20140319	您获得[2ef400]{0}绑定点券
2745	好友_提示_20140319	太快啦！请稍候再查找~
2746	好友_提示_20140319	该玩家不在线或没有这个玩家。
2747	寄售行_UI_文字_20140728	{0}小时
2748	寄售行_UI_文字_20140728	不足一小时
2749	寄售行_UI_文字_20140728	吆喝操作过于频繁，距离下次可吆喝时间还剩{0}秒
2750	好友_提示内容_20140729	该玩家已经是您的好友。
2751	好友_提示内容_20140729	请选择将要添加的好友。
2752	SNS_提示内容_20140730	SNS功能未开启。
2753	魔灵_提示_20140730	您当前魔灵总数为{0}，所有魔灵属性加成{1}%
2754	不能拒绝的诱惑_提示_20140730	今天您已经领取完毕
2755	不能拒绝的诱惑_提示_20140731	您已经领取完所有返利
2756	不能拒绝的诱惑_提示_20140732	您未达到领取等级
2757	不能拒绝的诱惑_提示_20140733	成长基金已全部领取完毕
2758	不能拒绝的诱惑_提示_20140734	您的奖励都已正确发放，请检查
2759	不能拒绝的诱惑_提示_20140735	您的奖励已发放，请查收
2760	不能拒绝的诱惑_提示_20140736	您尚未充值
2761	骑乘时限_提示_20140731	{0}天{1}时{2}分
2762	在线领奖_提示_20140731	距离下次领奖：#r{0}
2763	在线领奖_提示_20140731	领取奖励未开始
2764	称号_提示_20140731	锁定称号会在获得新称号时，不自动替换当前称号，是否继续？
2765	AXP丹_提示_20140731	您获得了[2ef400]{0}点AXP
2766	排行榜_界面_20140731	充值点券
2767	公会_界面_20140801	{0}邀请您加入公会{1}共闯世界，是否接受？
2768	公会_界面_20140801	接受
2769	公会_界面_20140801	拒绝
2770	技能界面_界面文字_20140801	Lv.{0}激活
2771	魔灵_提示_20140801	魔灵羁绊激活
2772	不能拒绝的诱惑_提示_20140802	[2ef400]恭喜您获得了首充礼包奖励：玄铁*5、打星石*5、{0}绑定点券
2773	不能拒绝的诱惑_提示_20140803	充值成功，给您返还{0}绑定点券
2774	不能拒绝的诱惑_提示_20140804	招财进宝购买成功，从今日起您每日可以领取奖励，不要忘记哦！
2775	不能拒绝的诱惑_提示_20140805	成长基金购买成功，可以开始领取奖励啦，努力升级哦！
2776	不能拒绝的诱惑_提示_20140806	您获得了[2ef400]{0}级成长基金{1}绑定点券
2777	不能拒绝的诱惑_提示_20140807	成长基金已经全部领取完毕！
2778	不能拒绝的诱惑_提示_20140807	您从首充礼包中获得了{0}
2779	骑乘时限_提示_20140731	永久
2780	伤害板_20140802	[{0}]{1}
2781	副本_提示_20140804	层数:{0}。
2782	副本_提示_20140804	通过时间:{0}。
2783	副本_提示_20140804	副本成功。
2784	副本_提示_20140804	副本失败。
2785	魔灵_提示_20140804	{0}阶。
2786	魔灵_提示_20140804	位置：{0}。
2787	科技苑_提示_20140804	{0}级
2788	藏金阁_提示_20140804	{0}层
2789	混沌之地_提示_20140804	未开启
2790	混沌之地_提示_20140804	花费10点券，是否继续？
2791	地牢_提示_20140804	无
2792	地牢_提示_20140804	全天
2793	地牢_提示_20140804	{0}:{1}-{2}:{3}
2794	地牢_提示_20140804	无
2795	师徒_提示_20140804	未学习
2796	师徒_提示_20140804	请输入师门名称和公告
2797	师徒_提示_20140804	输入不能包含空格
2798	师徒_提示_20140804	公告内容过长
2799	师徒_提示_20140804	请先选择师门
2800	师徒_提示_20140804	只能同时申请一个师门，将替换原来的请求，是否继续？
2801	师徒_提示_20140804	您已属于一个师门不能加入
2802	师徒_提示_20140804	不能选择自己
2803	师徒_提示_20140804	请选择技能
2804	师徒_提示_20140804	请输入技能名称
2805	师徒_提示_20140804	输入不能包含空格
2806	师徒_提示_20140804	请输入师门公告
2807	师徒_提示_20140804	公告内容过长
2808	pvp_提示_20140804	是否升级{0}
2809	科技苑_提示_20140804	请选择晶体
2810	侠客_提示_20140804	请先选择想要购买的侠客
2811	组队_提示_20140804	{0}级
2812	组队_提示_20140804	{0}战力
2813	新手引导_提示_20140804	请点此处
2814	聊天_提示_20140804	[附近]
2815	聊天_提示_20140804	[密聊]
2816	聊天_提示_20140804	[队伍]
2817	聊天_提示_20140804	[公会]
2818	聊天_提示_20140804	[世界]
2819	聊天_提示_20140804	[系统]
2820	聊天_提示_20140804	[好友]
2821	聊天_提示_20140804	[小喇叭]
2822	聊天_提示_20140804	您对【{0}】说：
2823	聊天_提示_20140804	【{0}】对您说：
2824	聊天_提示_20140804	【{0}】说：
2825	装备比较_提示_20140804	{0}天
2826	装备比较_提示_20140804	需求等级: {0}
2827	装备比较_提示_20140804	已绑定
2828	装备比较_提示_20140804	未绑定
2829	装备比较_提示_20140804	战斗力:{0}
2830	装备比较_提示_20140804	[FFFF33]强化 +{0}
2831	装备强化_提示_20140804	下一等级：{0}
2832	装备强化_提示_20140804	人物等级需求: {0}
2833	装备比较_提示_20140804	{0}天
2834	装备比较_提示_20140804	{0}小时
2835	副本_提示_20140804	距离副本结束时间:{0}秒
2836	符文_提示_20140804	消耗金币:{0}
2837	公会商店_提示_20140804	购买
2838	道具TIPS_提示_20140804	使用等级：{0}级
2839	道具TIPS_提示_20140804	叠加数量:{0}
2840	道具TIPS_提示_20140804	使用
2841	道具TIPS_提示_20140804	按住中心不放，左右移动
2842	登录_提示_20140804	按住中心不放，左右移动
2843	登录_提示_20140804	更新失败
2844	登录_提示_20140804	正在请求服务器列表
2845	登录_提示_20140804	服务器列表请求失败
2846	登录_提示_20140804	请求列表成功，正在准备资源
2847	登录_提示_20140804	载入字体资源
2848	登录_提示_20140804	载入通用资源
2849	登录_提示_20140804	正在准备资源，即将进入游戏
2850	登录_提示_20140804	正在检查资源版本信息
2851	登录_提示_20140804	正在获取文件列表
2852	登录_提示_20140804	正在比对资源
2853	登录_提示_20140804	正在下载资源
2854	登录_提示_20140804	需要下载{0}K是否更新
2855	登录_提示_20140804	正在验证资源
2856	登录_提示_20140804	正在准备资源
2857	登录_提示_20140804	正在清理缓存
2858	登录_提示_20140804	资源更新完成
2859	登录_提示_20140804	更新失败
2860	登录_提示_20140804	正在下载资源 {0}KB/{0}KB
2861	喇叭_提示_20140804	{0}说
2862	结婚_提示_20140804	不，我想我还爱着他！
2863	结婚_提示_20140804	不，我想我还爱着她！
2864	结婚_提示_20140804	求婚
2865	师徒_提示_20140804	无
2866	师徒_提示_20140804	在线
2867	新手引导_提示_20140804	打开背包界面，查看刚获得的道具吧~
2868	在线领奖_提示_20140804	距离下次领奖：{0}{1}:{2}{3}:{4}{5}
2869	宠物_提示_20140804	{0}秒
2870	社交_提示_20140804	队长
2871	社交_提示_20140804	队员
2872	死亡复活_UI_20140225	复活倒计时：{0}秒
2873	死亡复活_UI_20140225	复活倒计时：{0}分{1}秒
2874	技能_UI_20140225	点击施放普通攻击
2875	技能_UI_20140225	点击施放攻击
2876	称号_UI_20140225	头顶称号强制显示
2877	称号_UI_20140225	确定要删除称号吗？
2878	装备_UI_20140225	[FF9933]套装属性:
2879	VIP_UI_20140225	{0}级特权
2880	VIP_UI_20140225	再充值{0}元升级为VIP{1}
2881	VIP_UI_20140225	VIP{0}可以领取
2882	VIP_UI_20140225	VIP{0}特权
2883	VIP_UI_20140225	升级到VIP{0}后，您将享有以下特权：#r
2884	VIP_UI_20140225	◆ 每日可购买体能{0}次#r
2885	VIP_UI_20140225	◆ 每日混沌之地付费扫荡增加{0}次#r
2886	VIP_UI_20140225	◆ 每日科技苑付费制作晶体增加{0}次#r
2887	VIP_UI_20140225	◆ 各副本每日单人次数增加——#r
2888	VIP_UI_20140225	7天
2889	VIP_UI_20140225	30天
2890	VIP_UI_20140225	永久
2891	副本_提示_20140804	请耐心等待。
2892	绑定账号_提示_20140804	尊敬的冒险者，当前账号未绑定，贤者之塔担心这回给您带来一系列的不便，请您前往绑定账号。
2893	绑定账号_提示_20140805	恭喜您成功绑定账号，奖励已领取
2894	绑定账号_UI_20140806	充值需要完成账号绑定，是否前往
2895	设置_UI_20140804	联系客服
2896	师门_提示_20140804	未选择
2897	系统设置_提示_20140804	确定切换账号
2898	系统设置_提示_20140804	确定切换角色
2899	系统设置_提示_20140804	确定回到场景入口
2900	系统设置_提示_20140804	目前没有实现
2901	系统设置_提示_20140804	全部
2902	系统设置_提示_20140804	动物
2903	系统设置_提示_20140804	人形
2904	系统设置_提示_20140804	物理
2905	系统设置_提示_20140804	魔法
2906	好友_提示_20140805	已发送申请
2907	骑乘_UI_20140806	剩余时间：{0}天{1}时{2}分
2908	骑乘_UI_20140806	已经有这个骑乘了，该物品无法使用！
2909	世界BOSS_提示信息_20140806	【{0}】队伍向您发起挑战，取消将被视为失败，对方会获得您的队伍的一部分威慑。是否响应？
2910	世界BOSS_提示信息_20140806	已发送挑战请求，请等待对方响应！
2911	世界BOSS_提示信息_20140806	对方拒绝了你们的挑战，您的队伍将直接获得对方的一部分威慑！
2912	领奖_UI_20140806	领取时间：{0}月{1}日至{2}月{3}日，每日{4}至{5}
2913	领奖_UI_20140807	点券
2914	领奖_UI_20140808	EXP：{0}
2915	领奖_UI_20140809	金币：{0}
2916	领奖_UI_20140810	点券：{0}
2917	师门_提示_20140807	合服即将进行，在此期间将无法创建师门，请合服后再次尝试！
2918	EXP获得_提示信息_20140807	您获得[2ef400]{0}EXP，额外获得{1}离线EXP
2919	激活码_界面_20140807	下方输入礼包兑换码后点击确定，奖品会通过游戏内的邮件发送，注意查收。
2920	激活码_界面_20140807	确定
2921	激活码_界面_20140807	取消
2922	激活码_提示_20140807	该礼包兑换码无效，请您确定兑换码是否输入正确
2923	激活码_提示_20140807	该礼包兑换码无效
2924	激活码_提示_20140807	该礼包兑换码已使用过
2925	激活码_提示_20140807	该礼包兑换码已过期
2926	激活码_提示_20140807	该礼包兑换码在本服内无效
2927	激活码_提示_20140807	兑换成功，奖励已通过邮件发送成功注意查收，如邮件已满清理后可以接收。
2928	合服_提示_20140808	修改公会名称需要消耗{0}点券
2929	合服_提示_20140808	对不起，输入文字有敏感字符，无法发送。
2930	合服_提示_20140808	您输的公会名称已存在，请重新输入。
2931	改名_提示_20140808	下方输入新名称，此次改名会消耗{0}
2932	改名_提示_20140808	名称中包含屏蔽字，请重新输入
2933	改名_提示_20140808	您的绑定点券不足
2934	改名_提示_20140808	该名称已存在，请重新输入
2935	副本通用规则_提示_20140808	已经使用过同类物品
2936	合服_提示_20140808	本服近期进行数据合并，届时邮件内容将清空。请提前处理个人邮件，注意寄售行下架商品。
2937	合服_提示_20140808	本服近期进行数据合并，目前不可创建公会。
2938	合服_提示_20140808	本服近期进行数据合并，届时邮件内容将清空。请提前处理个人邮件，注意寄售行下架商品。服务器排行在{0}名后的公会和排行在{1}名后的师门即将清除，公会和师门具体排名可在排行榜中查找。
2939	激活码_提示_20140807	您已领取过相同类型奖励，不能多次领取
2940	改名_提示_20140808	非帮主不能修改公会名称
2941	改名_提示_20140808	您没有公会
2942	改名_提示_20140808	非掌门不能修改师门名称
2943	改名_提示_20140808	对不起，字符过长，请重新输入
2944	改名_提示_20140809	名称成功修改为{0}
2945	黑市_提示_20140809勒科斯港({0}，{1})处的黑市商人货物已备齐，商人只停留1个小时，快来抢购吧。	欢迎体验本游戏，希望您能喜欢本游戏~
2946	黑市_提示_20140809	当前货物存货不足，购买失败
2947	黑市_提示_20140809	您今天购买的次数已达到{0}次，请明日再来。
2948	黑市_提示_20140809	每15分钟只能购买一件商品，请{0}分钟之后再来。
2949	黑市_提示_20140809	黑市功能暂未开放
2950	黑市_提示_20140809黑市商人已经走了，欢迎下次光顾	友情提示：GM不会询问任何有关您的账号信息，策划也不会~
