Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4	AttrFactorMin	AttrFactorMax
24103	散件白魔导师头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	37	0	76	0	-1	0	0	0	0	0	-1	0	0	8	31	0	-1	0	0	10	59	0	0	0
24104	散件白魔导师头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	47	0	103	0	-1	0	0	0	0	0	-1	0	0	8	39	0	-1	0	0	10	74	0	0	0
24105	散件白魔导师头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	59	0	133	0	-1	0	0	0	0	0	-1	0	0	8	47	0	-1	0	0	10	88	0	0	0
24106	散件白魔导师头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	72	0	167	0	-1	0	0	0	0	0	-1	0	0	8	54	0	-1	0	0	10	102	0	0	0
24107	散件白魔导师头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	87	0	205	0	-1	0	0	0	0	0	-1	0	0	8	62	0	-1	0	0	10	117	0	0	0
24108	散件白魔导师头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	104	0	247	0	-1	0	0	0	0	0	-1	0	0	8	69	0	-1	0	0	10	131	0	0	0
24109	散件白魔导师头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	123	0	296	0	-1	0	0	0	0	0	-1	0	0	8	77	0	-1	0	0	10	146	0	0	0
24110	散件白魔导师头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	144	0	349	0	-1	0	0	0	0	0	-1	0	0	8	85	0	-1	0	0	10	160	0	0	0
24201	散件白魔导师上衣(10)	-1	-1	3	-1	-1	150	0	82	0	0	0	0	0	16	0	22	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24202	散件白魔导师上衣(20)	5	-1	3	-1	-1	231	0	133	0	0	0	0	0	23	0	35	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24203	散件白魔导师上衣(30)	5	-1	3	-1	-1	324	0	191	0	0	0	0	0	30	0	51	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24204	散件白魔导师上衣(40)	5	-1	3	-1	-1	430	0	257	0	0	0	0	0	39	0	68	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24205	散件白魔导师上衣(50)	5	-1	3	-1	-1	550	0	332	0	0	0	0	0	48	0	88	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24206	散件白魔导师上衣(60)	5	-1	3	-1	-1	685	0	416	0	0	0	0	0	59	0	111	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24207	散件白魔导师上衣(70)	5	-1	3	-1	-1	837	0	512	0	0	0	0	0	71	0	136	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24208	散件白魔导师上衣(80)	5	-1	3	-1	-1	1009	0	619	0	0	0	0	0	85	0	165	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24209	散件白魔导师上衣(90)	5	-1	3	-1	-1	1201	0	739	0	0	0	0	0	101	0	197	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24210	散件白魔导师上衣(100)	5	-1	3	-1	-1	1417	0	874	0	0	0	0	0	118	0	233	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24301	散件白魔导师下衣(10)	-1	-1	4	-1	-1	225	0	70	0	0	0	0	0	14	0	25	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24302	散件白魔导师下衣(20)	-1	-1	4	-1	-1	347	0	114	0	0	0	0	0	20	0	40	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24303	散件白魔导师下衣(30)	-1	-1	4	-1	-1	486	0	164	0	0	0	0	0	27	0	57	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24304	散件白魔导师下衣(40)	-1	-1	4	-1	-1	645	0	220	0	0	0	0	0	34	0	77	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24305	散件白魔导师下衣(50)	-1	-1	4	-1	-1	824	0	285	0	0	0	0	0	43	0	100	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24306	散件白魔导师下衣(60)	-1	-1	4	-1	-1	1027	0	357	0	0	0	0	0	53	0	125	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24307	散件白魔导师下衣(70)	-1	-1	4	-1	-1	1256	0	439	0	0	0	0	0	64	0	154	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24308	散件白魔导师下衣(80)	-1	-1	4	-1	-1	1513	0	530	0	0	0	0	0	76	0	186	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24309	散件白魔导师下衣(90)	-1	-1	4	-1	-1	1802	0	634	0	0	0	0	0	90	0	222	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24310	散件白魔导师下衣(100)	-1	-1	4	-1	-1	2125	0	749	0	0	0	0	0	105	0	262	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
24401	散件白魔导师鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	14	0	-1	0	0	0	0	0	-1	0	0	8	93	0	-1	0	0	10	24	0	0	0
24402	散件白魔导师鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	22	0	-1	0	0	0	0	0	-1	0	0	8	137	0	-1	0	0	10	36	0	0	0
24403	散件白魔导师鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	32	0	-1	0	0	0	0	0	-1	0	0	8	182	0	-1	0	0	10	47	0	0	0
24404	散件白魔导师鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	43	0	-1	0	0	0	0	0	-1	0	0	8	226	0	-1	0	0	10	59	0	0	0
24405	散件白魔导师鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	55	0	-1	0	0	0	0	0	-1	0	0	8	270	0	-1	0	0	10	70	0	0	0
24406	散件白魔导师鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	69	0	-1	0	0	0	0	0	-1	0	0	8	314	0	-1	0	0	10	82	0	0	0
24407	散件白魔导师鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	85	0	-1	0	0	0	0	0	-1	0	0	8	358	0	-1	0	0	10	93	0	0	0
24408	散件白魔导师鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	103	0	-1	0	0	0	0	0	-1	0	0	8	402	0	-1	0	0	10	105	0	0	0
24409	散件白魔导师鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	123	0	-1	0	0	0	0	0	-1	0	0	8	446	0	-1	0	0	10	116	0	0	0
24410	散件白魔导师鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	146	0	-1	0	0	0	0	0	-1	0	0	8	493	0	-1	0	0	10	128	0	0	0
24501	散件白魔导师手腕(10)	-1	-1	5	-1	-1	225	0	0	0	0	0	0	0	11	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	49	0	0	0
24502	散件白魔导师手腕(20)	-1	-1	5	-1	-1	347	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	72	0	0	0
24503	散件白魔导师手腕(30)	-1	-1	5	-1	-1	486	0	0	0	0	0	0	0	20	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	95	0	0	0
24504	散件白魔导师手腕(40)	-1	-1	5	-1	-1	645	0	0	0	0	0	0	0	26	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	118	0	0	0
24505	散件白魔导师手腕(50)	-1	-1	5	-1	-1	824	0	0	0	0	0	0	0	32	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	141	0	0	0
24506	散件白魔导师手腕(60)	-1	-1	5	-1	-1	1027	0	0	0	0	0	0	0	39	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	164	0	0	0
24507	散件白魔导师手腕(70)	-1	-1	5	-1	-1	1256	0	0	0	0	0	0	0	48	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	187	0	0	0
24508	散件白魔导师手腕(80)	-1	-1	5	-1	-1	1513	0	0	0	0	0	0	0	57	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	210	0	0	0
24509	散件白魔导师手腕(90)	-1	-1	5	-1	-1	1802	0	0	0	0	0	0	0	67	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	233	0	0	0
24510	散件白魔导师手腕(100)	-1	-1	5	-1	-1	2125	0	0	0	0	0	0	0	79	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	256	0	0	0
24601	散件白魔导师武器(10)	-1	-1	1	-1	-1	0	0	0	0	0	0	107	0	0	0	0	0	0.6	0	0	0	0	0	7	78	0	-1	0	0	9	55	0	-1	0	0	0	0
24602	散件白魔导师武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	181	0	0	0	0	0	0.6	0	0	0	0	0	7	116	0	-1	0	0	9	81	0	-1	0	0	0	0
24603	散件白魔导师武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	267	0	0	0	0	0	0.6	0	0	0	0	0	7	153	0	-1	0	0	9	107	0	-1	0	0	0	0
24604	散件白魔导师武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	363	0	0	0	0	0	0.6	0	0	0	0	0	7	190	0	-1	0	0	9	132	0	-1	0	0	0	0
24605	散件白魔导师武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	473	0	0	0	0	0	0.6	0	0	0	0	0	7	227	0	-1	0	0	9	158	0	-1	0	0	0	0
24606	散件白魔导师武器(60)	5	-1	1	-1	-1	0	0	0	0	0	0	597	0	0	0	0	0	0.6	0	0	0	0	0	7	264	0	-1	0	0	9	184	0	-1	0	0	0	0
24607	散件白魔导师武器(70)	5	-1	1	-1	-1	0	0	0	0	0	0	737	0	0	0	0	0	0.6	0	0	0	0	0	7	301	0	-1	0	0	9	210	0	-1	0	0	0	0
24608	散件白魔导师武器(80)	5	-1	1	-1	-1	0	0	0	0	0	0	894	0	0	0	0	0	0.6	0	0	0	0	0	7	338	0	-1	0	0	9	236	0	-1	0	0	0	0
24609	散件白魔导师武器(90)	5	-1	1	-1	-1	0	0	0	0	0	0	1071	0	0	0	0	0	0.6	0	0	0	0	0	7	375	0	-1	0	0	9	262	0	-1	0	0	0	0
24610	散件白魔导师武器(100)	5	-1	1	-1	-1	0	0	0	0	0	0	1268	0	0	0	0	0	0.6	0	0	0	0	0	7	414	0	-1	0	0	9	288	0	-1	0	0	0	0
24701	散件白魔导师饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	29	0	0	0	0	0	-1	0	0	0	0	0	7	35	0	-1	0	0	9	73	0	-1	0	0	0	0
24702	散件白魔导师饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	49	0	0	0	0	0	-1	0	0	0	0	0	7	51	0	-1	0	0	9	108	0	-1	0	0	0	0
24703	散件白魔导师饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	73	0	0	0	0	0	-1	0	0	0	0	0	7	68	0	-1	0	0	9	142	0	-1	0	0	0	0
24704	散件白魔导师饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	99	0	0	0	0	0	-1	0	0	0	0	0	7	84	0	-1	0	0	9	177	0	-1	0	0	0	0
24705	散件白魔导师饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	129	0	0	0	0	0	-1	0	0	0	0	0	7	101	0	-1	0	0	9	211	0	-1	0	0	0	0
24706	散件白魔导师饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	163	0	0	0	0	0	-1	0	0	0	0	0	7	117	0	-1	0	0	9	246	0	-1	0	0	0	0
24707	散件白魔导师饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	201	0	0	0	0	0	-1	0	0	0	0	0	7	134	0	-1	0	0	9	280	0	-1	0	0	0	0
24708	散件白魔导师饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	244	0	0	0	0	0	-1	0	0	0	0	0	7	150	0	-1	0	0	9	315	0	-1	0	0	0	0
24709	散件白魔导师饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	292	0	0	0	0	0	-1	0	0	0	0	0	7	167	0	-1	0	0	9	349	0	-1	0	0	0	0
24710	散件白魔导师饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	346	0	0	0	0	0	-1	0	0	0	0	0	7	184	0	-1	0	0	9	384	0	-1	0	0	0	0
24801	散件白魔导师饰品2(10)	-1	-1	8	-1	-1	75	0	0	0	0	0	29	0	0	0	0	0	-1	0	0	0	0	0	7	35	0	-1	0	0	9	27	0	-1	0	0	0	0
24802	散件白魔导师饰品2(20)	-1	-1	8	-1	-1	116	0	0	0	0	0	49	0	0	0	0	0	-1	0	0	0	0	0	7	51	0	-1	0	0	9	40	0	-1	0	0	0	0
24803	散件白魔导师饰品2(30)	-1	-1	8	-1	-1	162	0	0	0	0	0	73	0	0	0	0	0	-1	0	0	0	0	0	7	68	0	-1	0	0	9	53	0	-1	0	0	0	0
24804	散件白魔导师饰品2(40)	-1	-1	8	-1	-1	215	0	0	0	0	0	99	0	0	0	0	0	-1	0	0	0	0	0	7	84	0	-1	0	0	9	66	0	-1	0	0	0	0
24805	散件白魔导师饰品2(50)	-1	-1	8	-1	-1	275	0	0	0	0	0	129	0	0	0	0	0	-1	0	0	0	0	0	7	101	0	-1	0	0	9	79	0	-1	0	0	0	0
24806	散件白魔导师饰品2(60)	-1	-1	8	-1	-1	342	0	0	0	0	0	163	0	0	0	0	0	-1	0	0	0	0	0	7	117	0	-1	0	0	9	92	0	-1	0	0	0	0
24807	散件白魔导师饰品2(70)	-1	-1	8	-1	-1	419	0	0	0	0	0	201	0	0	0	0	0	-1	0	0	0	0	0	7	134	0	-1	0	0	9	105	0	-1	0	0	0	0
24808	散件白魔导师饰品2(80)	-1	-1	8	-1	-1	504	0	0	0	0	0	244	0	0	0	0	0	-1	0	0	0	0	0	7	150	0	-1	0	0	9	118	0	-1	0	0	0	0
24809	散件白魔导师饰品2(90)	-1	-1	8	-1	-1	601	0	0	0	0	0	292	0	0	0	0	0	-1	0	0	0	0	0	7	167	0	-1	0	0	9	131	0	-1	0	0	0	0
24810	散件白魔导师饰品2(100)	-1	-1	8	-1	-1	708	0	0	0	0	0	346	0	0	0	0	0	-1	0	0	0	0	0	7	184	0	-1	0	0	9	144	0	-1	0	0	0	0
25101	散件白弓箭手头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	25	0	32	0	-1	0	0	0	0	0	-1	0	0	8	19	0	-1	0	0	10	30	0	0	0
25102	散件白弓箭手头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	38	0	52	0	-1	0	0	0	0	0	-1	0	0	8	28	0	-1	0	0	10	45	0	0	0
25103	散件白弓箭手头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	53	0	75	0	-1	0	0	0	0	0	-1	0	0	8	37	0	-1	0	0	10	59	0	0	0
25104	散件白弓箭手头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	71	0	102	0	-1	0	0	0	0	0	-1	0	0	8	46	0	-1	0	0	10	74	0	0	0
25105	散件白弓箭手头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	90	0	132	0	-1	0	0	0	0	0	-1	0	0	8	55	0	-1	0	0	10	88	0	0	0
25106	散件白弓箭手头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	112	0	166	0	-1	0	0	0	0	0	-1	0	0	8	64	0	-1	0	0	10	102	0	0	0
25107	散件白弓箭手头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	138	0	204	0	-1	0	0	0	0	0	-1	0	0	8	73	0	-1	0	0	10	117	0	0	0
25108	散件白弓箭手头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	165	0	246	0	-1	0	0	0	0	0	-1	0	0	8	82	0	-1	0	0	10	131	0	0	0
25109	散件白弓箭手头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	197	0	295	0	-1	0	0	0	0	0	-1	0	0	8	91	0	-1	0	0	10	146	0	0	0
25110	散件白弓箭手头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	232	0	348	0	-1	0	0	0	0	0	-1	0	0	8	100	0	-1	0	0	10	160	0	0	0
25201	散件白弓箭手上衣(10)	-1	-1	3	-1	-1	165	0	82	0	0	0	0	0	20	0	21	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25202	散件白弓箭手上衣(20)	5	-1	3	-1	-1	262	0	133	0	0	0	0	0	31	0	35	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25203	散件白弓箭手上衣(30)	5	-1	3	-1	-1	372	0	191	0	0	0	0	0	44	0	50	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25204	散件白弓箭手上衣(40)	5	-1	3	-1	-1	498	0	257	0	0	0	0	0	58	0	68	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25205	散件白弓箭手上衣(50)	5	-1	3	-1	-1	640	0	332	0	0	0	0	0	74	0	88	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25206	散件白弓箭手上衣(60)	5	-1	3	-1	-1	801	0	416	0	0	0	0	0	92	0	110	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25207	散件白弓箭手上衣(70)	5	-1	3	-1	-1	983	0	512	0	0	0	0	0	113	0	136	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25208	散件白弓箭手上衣(80)	5	-1	3	-1	-1	1187	0	619	0	0	0	0	0	135	0	164	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25209	散件白弓箭手上衣(90)	5	-1	3	-1	-1	1416	0	739	0	0	0	0	0	161	0	196	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25210	散件白弓箭手上衣(100)	5	-1	3	-1	-1	1672	0	874	0	0	0	0	0	190	0	232	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25301	散件白弓箭手下衣(10)	-1	-1	4	-1	-1	247	0	70	0	0	0	0	0	18	0	24	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25302	散件白弓箭手下衣(20)	-1	-1	4	-1	-1	392	0	114	0	0	0	0	0	28	0	39	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25303	散件白弓箭手下衣(30)	-1	-1	4	-1	-1	558	0	164	0	0	0	0	0	39	0	57	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25304	散件白弓箭手下衣(40)	-1	-1	4	-1	-1	747	0	220	0	0	0	0	0	52	0	76	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25305	散件白弓箭手下衣(50)	-1	-1	4	-1	-1	961	0	285	0	0	0	0	0	66	0	99	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25306	散件白弓箭手下衣(60)	-1	-1	4	-1	-1	1202	0	357	0	0	0	0	0	82	0	124	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25307	散件白弓箭手下衣(70)	-1	-1	4	-1	-1	1475	0	439	0	0	0	0	0	100	0	153	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25308	散件白弓箭手下衣(80)	-1	-1	4	-1	-1	1781	0	530	0	0	0	0	0	120	0	185	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25309	散件白弓箭手下衣(90)	-1	-1	4	-1	-1	2124	0	634	0	0	0	0	0	143	0	221	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25310	散件白弓箭手下衣(100)	-1	-1	4	-1	-1	2509	0	749	0	0	0	0	0	169	0	261	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	0	0
25401	散件白弓箭手鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	13	0	-1	0	0	0	0	0	-1	0	0	8	110	0	-1	0	0	10	24	0	0	0
25402	散件白弓箭手鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	22	0	-1	0	0	0	0	0	-1	0	0	8	162	0	-1	0	0	10	36	0	0	0
25403	散件白弓箭手鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	31	0	-1	0	0	0	0	0	-1	0	0	8	215	0	-1	0	0	10	47	0	0	0
25404	散件白弓箭手鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	42	0	-1	0	0	0	0	0	-1	0	0	8	267	0	-1	0	0	10	59	0	0	0
25405	散件白弓箭手鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	55	0	-1	0	0	0	0	0	-1	0	0	8	319	0	-1	0	0	10	70	0	0	0
25406	散件白弓箭手鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	69	0	-1	0	0	0	0	0	-1	0	0	8	371	0	-1	0	0	10	82	0	0	0
25407	散件白弓箭手鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	85	0	-1	0	0	0	0	0	-1	0	0	8	423	0	-1	0	0	10	93	0	0	0
25408	散件白弓箭手鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	103	0	-1	0	0	0	0	0	-1	0	0	8	476	0	-1	0	0	10	105	0	0	0
25409	散件白弓箭手鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	123	0	-1	0	0	0	0	0	-1	0	0	8	528	0	-1	0	0	10	116	0	0	0
25410	散件白弓箭手鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	145	0	-1	0	0	0	0	0	-1	0	0	8	580	0	-1	0	0	10	128	0	0	0
25501	散件白弓箭手手腕(10)	-1	-1	5	-1	-1	247	0	0	0	0	0	0	0	14	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	49	0	0	0
25502	散件白弓箭手手腕(20)	-1	-1	5	-1	-1	392	0	0	0	0	0	0	0	21	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	72	0	0	0
25503	散件白弓箭手手腕(30)	-1	-1	5	-1	-1	558	0	0	0	0	0	0	0	29	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	95	0	0	0
25504	散件白弓箭手手腕(40)	-1	-1	5	-1	-1	747	0	0	0	0	0	0	0	39	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	118	0	0	0
25505	散件白弓箭手手腕(50)	-1	-1	5	-1	-1	961	0	0	0	0	0	0	0	49	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	141	0	0	0
25506	散件白弓箭手手腕(60)	-1	-1	5	-1	-1	1202	0	0	0	0	0	0	0	61	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	164	0	0	0
25507	散件白弓箭手手腕(70)	-1	-1	5	-1	-1	1475	0	0	0	0	0	0	0	75	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	187	0	0	0
25508	散件白弓箭手手腕(80)	-1	-1	5	-1	-1	1781	0	0	0	0	0	0	0	90	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	210	0	0	0
25509	散件白弓箭手手腕(90)	-1	-1	5	-1	-1	2124	0	0	0	0	0	0	0	108	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	233	0	0	0
25510	散件白弓箭手手腕(100)	-1	-1	5	-1	-1	2509	0	0	0	0	0	0	0	127	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	256	0	0	0
25601	散件白弓箭手武器(10)	-1	-1	1	-1	-1	0	0	0	0	96	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	85	0	-1	0	0	9	43	0	-1	0	0	0	0
25602	散件白弓箭手武器(20)	5	-1	1	-1	-1	0	0	0	0	157	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	126	0	-1	0	0	9	64	0	-1	0	0	0	0
25603	散件白弓箭手武器(30)	5	-1	1	-1	-1	0	0	0	0	227	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	166	0	-1	0	0	9	84	0	-1	0	0	0	0
25604	散件白弓箭手武器(40)	5	-1	1	-1	-1	0	0	0	0	307	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	206	0	-1	0	0	9	104	0	-1	0	0	0	0
25605	散件白弓箭手武器(50)	5	-1	1	-1	-1	0	0	0	0	397	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	247	0	-1	0	0	9	125	0	-1	0	0	0	0
25606	散件白弓箭手武器(60)	5	-1	1	-1	-1	0	0	0	0	499	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	287	0	-1	0	0	9	145	0	-1	0	0	0	0
25607	散件白弓箭手武器(70)	5	-1	1	-1	-1	0	0	0	0	613	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	327	0	-1	0	0	9	166	0	-1	0	0	0	0
25608	散件白弓箭手武器(80)	5	-1	1	-1	-1	0	0	0	0	743	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	368	0	-1	0	0	9	186	0	-1	0	0	0	0
25609	散件白弓箭手武器(90)	5	-1	1	-1	-1	0	0	0	0	887	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	408	0	-1	0	0	9	206	0	-1	0	0	0	0
25610	散件白弓箭手武器(100)	5	-1	1	-1	-1	0	0	0	0	1049	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	450	0	-1	0	0	9	228	0	-1	0	0	0	0
