Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	HpCount	ShowBornEffect
424	混沌之地9层小怪1	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
425	混沌之地9层小怪2	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
426	混沌之地9层小怪3	138	混沌守卫	1	0	22	1	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
427	混沌之地10层小怪1	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
428	混沌之地10层小怪2	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
429	混沌之地10层小怪3	138	混沌守卫	1	0	22	1	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
430	混沌之地11层小怪1	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
431	混沌之地11层小怪2	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
432	混沌之地11层小怪3	138	混沌守卫	1	0	22	1	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
433	混沌之地12层小怪1	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
434	混沌之地12层小怪2	138	混沌守卫	1	0	22	0	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
435	混沌之地12层小怪3	138	混沌守卫	1	0	22	1	0	0	7917	0	0	67	140	67	140	9958	80	210	30	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
436	混沌之地13层小怪1	138	混沌守卫	1	0	23	0	0	0	9373	0	0	69	145	69	145	9968	81	211	31	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
437	混沌之地13层小怪2	138	混沌守卫	1	0	23	0	0	0	9373	0	0	69	145	69	145	9968	81	211	31	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
438	混沌之地13层小怪3	138	混沌守卫	1	0	23	1	0	0	9373	0	0	69	145	69	145	9968	81	211	31	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	5	1	-1	-1	-1	-1	2	0	1	0	1	0
439	混沌之地14层小怪1	138	混沌守卫	1	0	24	0	0	0	9639	0	0	71	151	71	151	9979	82	213	32	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
440	混沌之地14层小怪2	138	混沌守卫	1	0	24	0	0	0	9639	0	0	71	151	71	151	9979	82	213	32	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
441	混沌之地14层小怪3	138	混沌守卫	1	0	24	1	0	0	9639	0	0	71	151	71	151	9979	82	213	32	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
442	混沌之地15层小怪1	138	混沌守卫	1	0	25	0	0	0	9912	0	0	73	165	73	165	9990	83	215	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
443	混沌之地15层小怪2	138	混沌守卫	1	0	25	0	0	0	9912	0	0	73	165	73	165	9990	83	215	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
444	混沌之地15层小怪3	138	混沌守卫	1	0	25	1	0	0	9912	0	0	73	165	73	165	9990	83	215	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
445	混沌之地16层小怪1	138	混沌守卫	1	0	26	0	0	0	10192	0	0	76	196	76	196	10001	83	217	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
446	混沌之地16层小怪2	138	混沌守卫	1	0	26	0	0	0	10192	0	0	76	196	76	196	10001	83	217	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
447	混沌之地16层小怪3	138	混沌守卫	1	0	26	1	0	0	10192	0	0	76	196	76	196	10001	83	217	33	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
448	混沌之地17层小怪1	138	混沌守卫	1	0	27	0	0	0	10479	0	0	78	202	78	202	10012	84	219	34	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
449	混沌之地17层小怪2	138	混沌守卫	1	0	27	0	0	0	10479	0	0	78	202	78	202	10012	84	219	34	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
450	混沌之地17层小怪3	138	混沌守卫	1	0	27	1	0	0	10479	0	0	78	202	78	202	10012	84	219	34	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	6	1	-1	-1	-1	-1	2	0	1	0	1	0
451	混沌之地18层小怪1	138	混沌守卫	1	0	28	0	0	0	10813	0	0	81	209	81	209	10022	85	220	35	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
452	混沌之地18层小怪2	138	混沌守卫	1	0	28	0	0	0	10813	0	0	81	209	81	209	10022	85	220	35	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
453	混沌之地18层小怪3	138	混沌守卫	1	0	28	1	0	0	10813	0	0	81	209	81	209	10022	85	220	35	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
454	混沌之地19层小怪1	138	混沌守卫	1	0	29	0	0	0	11117	0	0	88	215	88	215	10033	86	222	36	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
455	混沌之地19层小怪2	138	混沌守卫	1	0	29	0	0	0	11117	0	0	88	215	88	215	10033	86	222	36	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
456	混沌之地19层小怪3	138	混沌守卫	1	0	29	1	0	0	11117	0	0	88	215	88	215	10033	86	222	36	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
457	混沌之地20层小怪1	138	混沌守卫	1	0	30	0	0	0	14989	0	0	134	296	134	296	10044	87	224	37	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
458	混沌之地20层小怪2	138	混沌守卫	1	0	30	0	0	0	14989	0	0	134	296	134	296	10044	87	224	37	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
459	混沌之地20层小怪3	138	混沌守卫	1	0	30	1	0	0	14989	0	0	134	296	134	296	10044	87	224	37	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
460	混沌之地21层小怪1	138	混沌守卫	1	0	31	0	0	0	17416	0	0	138	304	138	304	10092	91	232	41	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
461	混沌之地21层小怪2	138	混沌守卫	1	0	31	0	0	0	17416	0	0	138	304	138	304	10092	91	232	41	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
462	混沌之地21层小怪3	138	混沌守卫	1	0	31	1	0	0	17416	0	0	138	304	138	304	10092	91	232	41	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	7	1	-1	-1	-1	-1	2	0	1	0	1	0
463	混沌之地22层小怪1	138	混沌守卫	1	0	32	0	0	0	17796	0	0	140	311	140	311	10140	95	240	45	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
464	混沌之地22层小怪2	138	混沌守卫	1	0	32	0	0	0	17796	0	0	140	311	140	311	10140	95	240	45	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
465	混沌之地22层小怪3	138	混沌守卫	1	0	32	1	0	0	17796	0	0	140	311	140	311	10140	95	240	45	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
466	混沌之地23层小怪1	138	混沌守卫	1	0	33	0	0	0	18188	0	0	144	318	144	318	10188	99	248	49	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
467	混沌之地23层小怪2	138	混沌守卫	1	0	33	0	0	0	18188	0	0	144	318	144	318	10188	99	248	49	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
468	混沌之地23层小怪3	138	混沌守卫	1	0	33	1	0	0	18188	0	0	144	318	144	318	10188	99	248	49	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
469	混沌之地24层小怪1	138	混沌守卫	1	0	34	0	0	0	18690	0	0	148	372	148	372	10236	103	256	53	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
470	混沌之地24层小怪2	138	混沌守卫	1	0	34	0	0	0	18690	0	0	148	372	148	372	10236	103	256	53	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
471	混沌之地24层小怪3	138	混沌守卫	1	0	34	1	0	0	18690	0	0	148	372	148	372	10236	103	256	53	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
472	混沌之地25层小怪1	138	混沌守卫	1	0	35	0	0	0	20359	0	0	163	407	163	407	10284	107	264	57	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
473	混沌之地25层小怪2	138	混沌守卫	1	0	35	0	0	0	20359	0	0	163	407	163	407	10284	107	264	57	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
474	混沌之地25层小怪3	138	混沌守卫	1	0	35	1	0	0	20359	0	0	163	407	163	407	10284	107	264	57	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	8	1	-1	-1	-1	-1	2	0	1	0	1	0
475	混沌之地26层小怪1	138	混沌守卫	1	0	36	0	0	0	20807	0	0	167	416	167	416	10332	111	272	61	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
476	混沌之地26层小怪2	138	混沌守卫	1	0	36	0	0	0	20807	0	0	167	416	167	416	10332	111	272	61	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
477	混沌之地26层小怪3	138	混沌守卫	1	0	36	1	0	0	20807	0	0	167	416	167	416	10332	111	272	61	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
478	混沌之地27层小怪1	138	混沌守卫	1	0	37	0	0	0	21270	0	0	170	426	170	426	10380	115	280	65	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
479	混沌之地27层小怪2	138	混沌守卫	1	0	37	0	0	0	21270	0	0	170	426	170	426	10380	115	280	65	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
480	混沌之地27层小怪3	138	混沌守卫	1	0	37	1	0	0	21270	0	0	170	426	170	426	10380	115	280	65	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
481	混沌之地28层小怪1	138	混沌守卫	1	0	38	0	0	0	21751	0	0	194	435	194	435	10428	119	288	69	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
482	混沌之地28层小怪2	138	混沌守卫	1	0	38	0	0	0	21751	0	0	194	435	194	435	10428	119	288	69	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
483	混沌之地28层小怪3	138	混沌守卫	1	0	38	1	0	0	21751	0	0	194	435	194	435	10428	119	288	69	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
484	混沌之地29层小怪1	138	混沌守卫	1	0	39	0	0	0	27682	0	0	246	558	246	558	10476	123	296	73	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
485	混沌之地29层小怪2	138	混沌守卫	1	0	39	0	0	0	27682	0	0	246	558	246	558	10476	123	296	73	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
486	混沌之地29层小怪3	138	混沌守卫	1	0	39	1	0	0	27682	0	0	246	558	246	558	10476	123	296	73	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	9	1	-1	-1	-1	-1	2	0	1	0	1	0
487	混沌之地30层小怪1	138	混沌守卫	1	0	40	0	0	0	36316	0	0	336	801	336	801	10524	127	304	77	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
488	混沌之地30层小怪2	138	混沌守卫	1	0	40	0	0	0	36316	0	0	336	801	336	801	10524	127	304	77	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
489	混沌之地30层小怪3	138	混沌守卫	1	0	40	1	0	0	36316	0	0	336	801	336	801	10524	127	304	77	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
490	混沌之地31层小怪1	138	混沌守卫	1	0	41	0	0	0	40441	0	0	321	764	321	764	10614	135	319	85	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
491	混沌之地31层小怪2	138	混沌守卫	1	0	41	0	0	0	40441	0	0	321	764	321	764	10614	135	319	85	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
492	混沌之地31层小怪3	138	混沌守卫	1	0	41	1	0	0	40441	0	0	321	764	321	764	10614	135	319	85	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
493	混沌之地32层小怪1	138	混沌守卫	1	0	42	0	0	0	41973	0	0	334	795	334	795	10704	142	334	92	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
494	混沌之地32层小怪2	138	混沌守卫	1	0	42	0	0	0	41973	0	0	334	795	334	795	10704	142	334	92	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
495	混沌之地32层小怪3	138	混沌守卫	1	0	42	1	0	0	41973	0	0	334	795	334	795	10704	142	334	92	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
496	混沌之地33层小怪1	138	混沌守卫	1	0	43	0	0	0	43550	0	0	347	826	347	826	10794	150	349	100	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
497	混沌之地33层小怪2	138	混沌守卫	1	0	43	0	0	0	43550	0	0	347	826	347	826	10794	150	349	100	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
498	混沌之地33层小怪3	138	混沌守卫	1	0	43	1	0	0	43550	0	0	347	826	347	826	10794	150	349	100	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	1	0	1	0
499	混沌之地34层小怪1	138	混沌守卫	1	0	44	0	0	0	47656	0	0	382	983	382	983	10884	157	364	107	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
500	混沌之地34层小怪2	138	混沌守卫	1	0	44	0	0	0	47656	0	0	382	983	382	983	10884	157	364	107	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
501	混沌之地34层小怪3	138	混沌守卫	1	0	44	1	0	0	47656	0	0	382	983	382	983	10884	157	364	107	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
502	混沌之地35层小怪1	138	混沌守卫	1	0	45	0	0	0	56545	0	0	421	1074	421	1074	10974	165	379	115	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
503	混沌之地35层小怪2	138	混沌守卫	1	0	45	0	0	0	56545	0	0	421	1074	421	1074	10974	165	379	115	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
504	混沌之地35层小怪3	138	混沌守卫	1	0	45	1	0	0	56545	0	0	421	1074	421	1074	10974	165	379	115	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
505	混沌之地36层小怪1	138	混沌守卫	1	0	46	0	0	0	60930	0	0	457	1161	457	1161	11064	172	394	122	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
506	混沌之地36层小怪2	138	混沌守卫	1	0	46	0	0	0	60930	0	0	457	1161	457	1161	11064	172	394	122	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
507	混沌之地36层小怪3	138	混沌守卫	1	0	46	1	0	0	60930	0	0	457	1161	457	1161	11064	172	394	122	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	11	1	-1	-1	-1	-1	2	0	1	0	1	0
508	混沌之地37层小怪1	138	混沌守卫	1	0	47	0	0	0	62285	0	0	499	1282	499	1282	11153	179	409	129	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	12	1	-1	-1	-1	-1	2	0	1	0	1	0
509	混沌之地37层小怪2	138	混沌守卫	1	0	47	0	0	0	62285	0	0	499	1282	499	1282	11153	179	409	129	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	12	1	-1	-1	-1	-1	2	0	1	0	1	0
510	混沌之地37层小怪3	138	混沌守卫	1	0	47	1	0	0	62285	0	0	499	1282	499	1282	11153	179	409	129	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	12	1	-1	-1	-1	-1	2	0	1	0	1	0
511	混沌之地38层小怪1	138	混沌守卫	1	0	48	0	0	0	64030	0	0	514	1319	514	1319	11243	187	424	137	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	13	1	-1	-1	-1	-1	2	0	1	0	1	0
512	混沌之地38层小怪2	138	混沌守卫	1	0	48	0	0	0	64030	0	0	514	1319	514	1319	11243	187	424	137	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	13	1	-1	-1	-1	-1	2	0	1	0	1	0
513	混沌之地38层小怪3	138	混沌守卫	1	0	48	1	0	0	64030	0	0	514	1319	514	1319	11243	187	424	137	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	13	1	-1	-1	-1	-1	2	0	1	0	1	0
514	混沌之地39层小怪1	138	混沌守卫	1	0	49	0	0	0	68871	0	0	555	1418	555	1418	11333	194	439	144	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	14	1	-1	-1	-1	-1	2	0	1	0	1	0
515	混沌之地39层小怪2	138	混沌守卫	1	0	49	0	0	0	68871	0	0	555	1418	555	1418	11333	194	439	144	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	14	1	-1	-1	-1	-1	2	0	1	0	1	0
516	混沌之地39层小怪3	138	混沌守卫	1	0	49	1	0	0	68871	0	0	555	1418	555	1418	11333	194	439	144	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	14	1	-1	-1	-1	-1	2	0	1	0	1	0
517	混沌之地40层小怪1	138	混沌守卫	1	0	50	0	0	0	73391	0	0	657	1510	657	1510	11423	202	454	152	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	15	1	-1	-1	-1	-1	2	0	1	0	1	0
518	混沌之地40层小怪2	138	混沌守卫	1	0	50	0	0	0	73391	0	0	657	1510	657	1510	11423	202	454	152	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	15	1	-1	-1	-1	-1	2	0	1	0	1	0
519	混沌之地40层小怪3	138	混沌守卫	1	0	50	1	0	0	73391	0	0	657	1510	657	1510	11423	202	454	152	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	15	1	-1	-1	-1	-1	2	0	1	0	1	0
520	混沌之地41层小怪1	138	混沌守卫	1	0	51	0	0	0	83788	0	0	685	1576	685	1576	11494	208	466	158	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	16	1	-1	-1	-1	-1	2	0	1	0	1	0
521	混沌之地41层小怪2	138	混沌守卫	1	0	51	0	0	0	83788	0	0	685	1576	685	1576	11494	208	466	158	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	16	1	-1	-1	-1	-1	2	0	1	0	1	0
522	混沌之地41层小怪3	138	混沌守卫	1	0	51	1	0	0	83788	0	0	685	1576	685	1576	11494	208	466	158	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	16	1	-1	-1	-1	-1	2	0	1	0	1	0
523	混沌之地42层小怪1	138	混沌守卫	1	0	52	0	0	0	85716	0	0	702	1615	702	1615	11564	214	477	164	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	17	1	-1	-1	-1	-1	2	0	1	0	1	0
524	混沌之地42层小怪2	138	混沌守卫	1	0	52	0	0	0	85716	0	0	702	1615	702	1615	11564	214	477	164	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	17	1	-1	-1	-1	-1	2	0	1	0	1	0
525	混沌之地42层小怪3	138	混沌守卫	1	0	52	1	0	0	85716	0	0	702	1615	702	1615	11564	214	477	164	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	17	1	-1	-1	-1	-1	2	0	1	0	1	0
526	混沌之地43层小怪1	138	混沌守卫	1	0	53	0	0	0	95774	0	0	789	1974	789	1974	11635	220	489	170	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	19	1	-1	-1	-1	-1	2	0	1	0	1	0
527	混沌之地43层小怪2	138	混沌守卫	1	0	53	0	0	0	95774	0	0	789	1974	789	1974	11635	220	489	170	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	19	1	-1	-1	-1	-1	2	0	1	0	1	0
528	混沌之地43层小怪3	138	混沌守卫	1	0	53	1	0	0	95774	0	0	789	1974	789	1974	11635	220	489	170	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	19	1	-1	-1	-1	-1	2	0	1	0	1	0
529	混沌之地44层小怪1	138	混沌守卫	1	0	54	0	0	0	104816	0	0	867	2163	867	2163	11705	225	501	175	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	20	1	-1	-1	-1	-1	2	0	1	0	1	0
530	混沌之地44层小怪2	138	混沌守卫	1	0	54	0	0	0	104816	0	0	867	2163	867	2163	11705	225	501	175	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	20	1	-1	-1	-1	-1	2	0	1	0	1	0
531	混沌之地44层小怪3	138	混沌守卫	1	0	54	1	0	0	104816	0	0	867	2163	867	2163	11705	225	501	175	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	20	1	-1	-1	-1	-1	2	0	1	0	1	0
532	混沌之地45层小怪1	138	混沌守卫	1	0	55	0	0	0	108442	0	0	898	2238	898	2238	11776	231	513	181	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	21	1	-1	-1	-1	-1	2	0	1	0	1	0
533	混沌之地45层小怪2	138	混沌守卫	1	0	55	0	0	0	108442	0	0	898	2238	898	2238	11776	231	513	181	0	0	0	0	1200	375	3	50	15	0	2	3000	2000	-1	2	-1	21	1	-1	-1	-1	-1	2	0	1	0	1	0
